date,open,high,low,close
2014-02-14,0.430000,0.448750,0.429750,0.447750
2014-02-18,0.448000,0.449500,0.443750,0.447500
2014-02-19,0.447500,0.457500,0.445500,0.453500
2014-02-20,0.454500,0.470500,0.453750,0.469500
2014-02-21,0.468750,0.474750,0.463000,0.466000
2014-02-24,0.465000,0.476250,0.460750,0.472750
2014-02-25,0.470000,0.472000,0.463500,0.468500
2014-02-26,0.467500,0.474500,0.466250,0.467750
2014-02-27,0.467750,0.472500,0.461250,0.462500
2014-02-28,0.460000,0.464500,0.452750,0.459500
2014-03-03,0.449250,0.457250,0.445250,0.457250
2014-03-04,0.459500,0.465000,0.458750,0.462000
2014-03-05,0.461500,0.466250,0.459500,0.466000
2014-03-06,0.466750,0.469250,0.458750,0.459500
2014-03-07,0.461500,0.462250,0.455500,0.459000
2014-03-10,0.457500,0.459500,0.450250,0.452250
2014-03-11,0.454500,0.460750,0.453000,0.456750
2014-03-12,0.454500,0.460750,0.452750,0.458000
2014-03-13,0.459000,0.460750,0.441250,0.443500
2014-03-14,0.439000,0.449500,0.439000,0.445500
2014-03-17,0.446750,0.450000,0.445000,0.445500
2014-03-18,0.447250,0.459000,0.445250,0.456000
2014-03-19,0.459500,0.472750,0.458250,0.464000
2014-03-20,0.461500,0.468250,0.459500,0.464250
2014-03-21,0.468250,0.472000,0.461000,0.463500
2014-03-24,0.463750,0.467500,0.454500,0.461250
2014-03-25,0.466250,0.466750,0.457750,0.461250
2014-03-26,0.465500,0.474250,0.446750,0.450750
2014-03-27,0.449750,0.453500,0.439750,0.444750
2014-03-28,0.444000,0.450250,0.442750,0.447500
2014-03-31,0.448250,0.452250,0.445250,0.447750
2014-04-01,0.462000,0.471750,0.456500,0.466250
2014-04-02,0.466250,0.467250,0.461250,0.463250
2014-04-03,0.464250,0.479500,0.464000,0.468250
2014-04-04,0.470750,0.473500,0.451750,0.453750
2014-04-07,0.454000,0.464000,0.451500,0.455250
2014-04-08,0.455250,0.472750,0.454500,0.471500
2014-04-09,0.473750,0.477750,0.467250,0.471000
2014-04-10,0.469000,0.475500,0.458000,0.459500
2014-04-11,0.456000,0.463000,0.447000,0.453000
2014-04-14,0.456000,0.459750,0.453000,0.458000
2014-04-15,0.458500,0.463750,0.454000,0.461250
2014-04-16,0.463500,0.464000,0.456500,0.462250
2014-04-17,0.460500,0.468250,0.459500,0.464000
2014-04-21,0.464250,0.469000,0.461250,0.467750
2014-04-22,0.468500,0.474750,0.466000,0.471750
2014-04-23,0.472500,0.478500,0.471750,0.477250
2014-04-24,0.480500,0.486500,0.480500,0.481500
2014-04-25,0.480500,0.485000,0.467250,0.468250
2014-04-28,0.472000,0.474500,0.460500,0.466250
2014-04-29,0.468000,0.469000,0.462000,0.467250
2014-04-30,0.466500,0.467000,0.460750,0.461750
2014-05-01,0.468750,0.469750,0.460500,0.464250
2014-05-02,0.466500,0.466500,0.458000,0.460750
2014-05-05,0.460250,0.469250,0.459750,0.465750
2014-05-06,0.470250,0.474250,0.455000,0.456250
2014-05-07,0.456250,0.460500,0.451750,0.456750
2014-05-08,0.455000,0.469750,0.452750,0.462500
2014-05-09,0.448500,0.452750,0.442750,0.451250
2014-05-12,0.452250,0.465500,0.452000,0.464500
2014-05-13,0.458250,0.465750,0.455500,0.457000
2014-05-14,0.457250,0.459000,0.452250,0.452500
2014-05-15,0.451500,0.454000,0.445500,0.450000
2014-05-16,0.446500,0.452250,0.446500,0.449000
2014-05-19,0.453750,0.466000,0.451750,0.463500
2014-05-20,0.461500,0.462750,0.453750,0.456000
2014-05-21,0.457750,0.461750,0.453250,0.456000
2014-05-22,0.455000,0.460500,0.455000,0.458000
2014-05-23,0.460500,0.464500,0.457750,0.462250
2014-05-27,0.465000,0.470500,0.463500,0.470500
2014-05-28,0.472250,0.477500,0.467750,0.474500
2014-05-29,0.474250,0.478250,0.472750,0.473750
2014-05-30,0.473750,0.476250,0.471250,0.475000
2014-06-02,0.476500,0.479500,0.469500,0.473500
2014-06-03,0.474500,0.475000,0.465250,0.471500
2014-06-04,0.470250,0.475500,0.470000,0.472000
2014-06-05,0.472750,0.475500,0.470000,0.474000
2014-06-06,0.476250,0.480000,0.474500,0.475750
2014-06-09,0.475250,0.480750,0.472000,0.476250
2014-06-10,0.474500,0.481000,0.472500,0.478750
2014-06-11,0.477000,0.486250,0.477000,0.485000
2014-06-12,0.485000,0.490250,0.480750,0.488000
2014-06-13,0.493000,0.493250,0.483750,0.488500
2014-06-16,0.486250,0.490250,0.482750,0.487000
2014-06-17,0.487500,0.492250,0.485000,0.490250
2014-06-18,0.489000,0.492000,0.484500,0.489750
2014-06-19,0.480750,0.483250,0.475000,0.478500
2014-06-20,0.479750,0.481500,0.469500,0.473250
2014-06-23,0.467000,0.468000,0.461500,0.467750
2014-06-24,0.467000,0.470750,0.458500,0.460500
2014-06-25,0.461750,0.465500,0.457500,0.465250
2014-06-26,0.465250,0.465500,0.457500,0.459000
2014-06-27,0.458500,0.462250,0.455750,0.459500
2014-06-30,0.457750,0.464750,0.457750,0.463500
2014-07-01,0.463000,0.471500,0.461500,0.468750
2014-07-02,0.467000,0.469000,0.464250,0.467000
2014-07-03,0.462750,0.472500,0.462750,0.471250
2014-07-07,0.472000,0.472250,0.466750,0.467500
2014-07-08,0.466250,0.468250,0.459250,0.463750
2014-07-09,0.467750,0.479750,0.464250,0.477750
2014-07-10,0.468750,0.477250,0.465000,0.475250
2014-07-11,0.475750,0.477750,0.474000,0.476250
2014-07-14,0.478250,0.483500,0.476500,0.482250
2014-07-15,0.483000,0.485500,0.479750,0.484250
2014-07-16,0.486250,0.490000,0.481000,0.483750
2014-07-17,0.478250,0.487500,0.478250,0.482500
2014-07-18,0.472500,0.476250,0.460250,0.461000
2014-07-21,0.459250,0.467000,0.459250,0.463750
2014-07-22,0.467250,0.469750,0.460750,0.461750
2014-07-23,0.462000,0.462250,0.451500,0.452000
2014-07-24,0.454500,0.455750,0.449500,0.452750
2014-07-25,0.451250,0.452250,0.444000,0.444750
2014-07-28,0.446750,0.446750,0.435500,0.443000
2014-07-29,0.443250,0.450500,0.443000,0.444500
2014-07-30,0.447250,0.453250,0.446000,0.452000
2014-07-31,0.446500,0.450000,0.436750,0.437500
2014-08-01,0.437500,0.444750,0.436000,0.442250
